,Platform,Brand,Category,Product Name ,Price,Reviewer,Review,Review_clean,Product Purchase,Ratings,Date Of Review,Response
3154,Lazada,L-oreal-Paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,23.1, Khairiya from www.hometesterclub.com,the matte powder is very compact and easy to keep in your bag. it gives a matte finish and sits nicely on prime face. the colour selections is limited but you can still make it work with your foundation or concealer.,the matte powder is very compact and easy to keep in your bag it gives a matte finish and sits nicely on prime face the colour selections is limited but you can still make it work with your foundation or concealer,Color:100 Porcelain,5.0,2020-03-13 00:00:00,no
3155,Lazada,L-oreal-Paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,23.1, Angela from www.hometesterclub.com,"l’oreal paris infallible pro-matte powder blends well with my skin and doesn't feel cakey at all. i have used it alone as a foundation and it felt great! i do not need to touch up throughout the day. will definitely recommend this product to my friends because it is so much better than most of the other brands of matte powder in the market. best of all, it is affordable!",l real paris infallible pro matte powder blends well with my skin and does not feel cakey at all i have used it alone as a foundation and it felt great i do not need to touch up throughout the day will definitely recommend this product to my friends because it is so much better than most of the other brands of matte powder in the market best of all it is affordable,Color:100 Porcelain,5.0,2020-03-13 00:00:00,no
3156,Lazada,L-oreal-Paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,23.1, Cherry from www.hometesterclub.com,i really love how it glides on my skin so effortlessly during application. definitely non cakey compared to other big brands powder i’ve used before. it does stay matte for at least 6 hours for me and i’m pretty impressed knowing my skin tends to get very oily quickly at the t-zone.,i really love how it glides on my skin so effortlessly during application definitely non cakey compared to other big brands powder i ve used before it does stay matte for at least 6 hours for me and i m pretty impressed knowing my skin tends to get very oily quickly at the t zone,Color:100 Porcelain,4.0,2020-03-13 00:00:00,no
3157,Lazada,L-oreal-Paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,23.1, Cherilyn from www.hometesterclub.com,"after application of l'oreal paris infallible pro matte powder, i feel that my complexion looks very natural under the lighting. it is able to lasts me throughout the whole day at work without me touch up (i am working 8.30am-5.30 pm office job). my face does not feel sticky and still looks good and fresh even after lunch.",after application of lorean paris infallible pro matte powder i feel that my complexion looks very natural under the lighting it is able to lasts me throughout the whole day at work without me touch up i am working 8 am 5 30 pm office job my face does not feel sticky and still looks good and fresh even after lunch,Color:100 Porcelain,3.0,2020-03-13 00:00:00,no
3158,Lazada,L-oreal-Paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,23.1, Rachel from www.hometesterclub.com,"it does mattify but barely does anything to cover flaws, might as well use a translucent setting powder",it does matthey but barely does anything to cover flaws might as well use a translucent setting powder,Color:100 Porcelain,3.0,2020-03-13 00:00:00,no
3159,Lazada,L-oreal-Paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,23.1, Crystal from www.hometesterclub.com,love the powder much as it’s really matte and light feeling. will purchase again for my daily usage!,love the powder much as it s really matte and light feeling will purchase again for my daily usage,Color:100 Porcelain,4.0,2020-03-13 00:00:00,no
3160,Lazada,L-oreal-Paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,23.1, Hazel from www.hometesterclub.com,"it’s a lightweight powder, with a sleek design. what i like about this powder is that it can help to matify the skin. my face does not look so oily. i wear it from morning till night, i did not touch up at all it still look fine! the colour totally suit my skin!
i love this product!",it s a lightweight powder with a sleek design what i like about this powder is that it can help to ratify the skin my face does not look so oily i wear it from morning till night i did not touch up at all it still look fine the colour totally suit my skin i love this product,Color:100 Porcelain,5.0,2020-03-13 00:00:00,no
3161,Lazada,L-oreal-Paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,23.1, jesslyn from www.hometesterclub.com,this product is so lasting ... it can last from the time i start work till end work ... mind u... i am a nurse ... so imagine other products will vanished after a few hours ... but no .. !! this product really stayed ok throughout your shift ... highly recommended,this product is so lasting it can last from the time i start work till end work mind u i am a nurse so imagine other products will vanished after a few hours but no this product really stayed ok throughout your shift highly recommended,Color:100 Porcelain,5.0,2020-03-13 00:00:00,no
3162,Lazada,L-oreal-Paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,23.1, Tasha from www.hometesterclub.com,"tried the foundation before & loved it. now tried the powder itself, am totally in love with it! will definitely purchase it!",tried the foundation before loved it now tried the powder itself am totally in love with it will definitely purchase it,Color:100 Porcelain,5.0,2020-03-13 00:00:00,no
3163,Lazada,L-oreal-Paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,23.1, marinah from www.hometesterclub.com,"it suitable for my skin and i love l'oreal paris infallible pro-matte powder,oily free,cover my dark eyes well.",it suitable for my skin and i love lorean paris infallible pro matte powder oily free cover my dark eyes well,Color:100 Porcelain,5.0,2020-03-13 00:00:00,no
3164,Lazada,L-oreal-Paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,23.1, Nurafiqah from www.hometesterclub.com,"i really do like it when my second use of the product,because it's really help to make my skin looks flawless and long wear and i dont need to keep touch up my make up. you guys should try it :)",i really do like it when my second use of the product because it is really help to make my skin looks flawless and long wear and i dont need to keep touch up my make up you guys should try it,Color:100 Porcelain,5.0,2020-03-13 00:00:00,no
3165,Lazada,L-oreal-Paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,23.1, Edith from www.hometesterclub.com,it is lightweight and has a matte finish. this is a great product to control oil and it lasts the whole day! perfect for singapore's weather.,it is lightweight and has a matte finish this is a great product to control oil and it lasts the whole day perfect for singapore s weather,Color:100 Porcelain,4.0,2020-03-13 00:00:00,no
3166,Lazada,L-oreal-Paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,23.1, SUSIE from www.hometesterclub.com,"the product did feel a little dry on my face, although i already applied moisturizer underneath. but it is not cakey.  the powder is fine and soft to the skin. i was using true match in the past, and still prefer that range.",the product did feel a little dry on my face although i already applied moisturizer underneath but it is not cakey the powder is fine and soft to the skin i was using true match in the past and still prefer that range,Color:100 Porcelain,4.0,2020-03-13 00:00:00,no
3167,Lazada,L-oreal-Paris,Foundation,L’Oreal Paris Infallible Pro-Matte Powder,23.1, Belle from www.hometesterclub.com,"i chose no.10 and the colour is suitable for my skin. i'm usually a n21 for bb cushion. 

powder is airy, smooth and matte. it's also very natural and provide some coverage. can be use by itself on good skin days. 

design is very compact and lightweight. comes with mirror. 

the only downside for me is the puff. other than being able to apply the powder as per normal and it is soft, the design of the puff looks like those once off disposable ones.  thus it makes me doubt the quality and durability. i feel it didn't matched the brand image and hope it can be improved. 

i see myself buying and will recommend this powder to friends and family.",i chose no 10 and the colour is suitable for my skin I am usually a n1 for bb cushion powder is airy smooth and matte it is also very natural and provide some coverage can be use by itself on good skin days design is very compact and lightweight comes with mirror the only downside for me is the puff other than being able to apply the powder as per normal and it is soft the design of the puff looks like those once off disposable ones thus it makes me doubt the quality and durability i feel it did not matched the brand image and hope it can be improved i see myself buying and will recommend this powder to friends and family,Color:100 Porcelain,4.0,2020-03-13 00:00:00,no
